,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006057","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","raj.chauhan",,"Location:","Count Room","Created By:","raj.chauhan","Sublocation:",,,,"Occurred:",07-Feb-2026   2:18 pm,"End Time:",07-Feb-2026  15:29,"Camera/Monitor:","CAM 350-360","Status:","Open","Duration:","0 Days 1 Hour 11 Minutes","Topic:","Table Count","Details:","CRAs Vinay, Rosaline and Matt.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006116","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Pit 3","Created By:","sim.kaur","Sublocation:","BJ8",,,"Occurred:",07-Feb-2026   9:03 pm,"End Time:",,"Camera/Monitor:",,"Status:","Open","Duration:",,"Topic:","Card Preparation","Details:","Sort and Shuffle on BJ8","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006117","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 1","Created By:","ndethe","Sublocation:","LIR1",,,"Occurred:",07-Feb-2026   9:11 pm,"End Time:",,"Camera/Monitor:","17","Status:","Open","Duration:",,"Topic:","Information","Details:","ST John replacing the auto-shuffler at LIR1","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006118","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Cage","Created By:","sim.kaur","Sublocation:","Main Bank",,,"Occurred:",07-Feb-2026   9:15 pm,"End Time:",,"Camera/Monitor:",,"Status:","Open","Duration:",,"Topic:","NRT Fill","Details:","CS Jack P/ CC Genevieve loading 2 sets of NRT cassettes.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006119","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","RB 1",,,"Occurred:",07-Feb-2026   9:28 pm,"End Time:",07-Feb-2026  21:48,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:","0 Days 0 Hours 20 Minutes","Topic:","Observation","Details:","Observation: Dealer (Simran Kaur) at RB1","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006120","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","jason.macdonald","Incident Created","Location:","Slot Zone","Created By:","jason.macdonald","Sublocation:","Zone 8",,,"Occurred:",07-Feb-2026   9:14 pm,"End Time:",07-Feb-2026  21:33,"Camera/Monitor:","MS1","Status:","Open","Duration:","0 Days 0 Hours 19 Minutes","Topic:","Criminal Activity - Theft","Details:","Criminal Activity - Theft: Security Supervisor Sean Howell asked for coverage of a female at 8.13.06 as she stated she had forgotten her gift as she left the machine, but when she returned it was gone. A review showed her leaving it beside the machine and a male collecting it and giving it to a female he was with. They wandered the gaming floor and were found in the Guest Smoking area. They were both using Player's cards identifying them as Mike and Kimberly Anstey (PC#635753 and 579376). As they re-entered the gaming floor SS Sean Howell stopped them, taking the gift from the woman. Sean stated they were removed for the evening and they left via Post 2, leaving in a red GMC Sierra truck #HKF 879. Footage was saved to RM2026-54, photos saved to picture storage and IR#2026-282 was created.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006121","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Pit 1","Created By:","sim.kaur","Sublocation:","BJ 5",,,"Occurred:",07-Feb-2026   9:38 pm,"End Time:",07-Feb-2026  21:40,"Camera/Monitor:",,"Status:","Open","Duration:","0 Days 0 Hours 2 Minutes","Topic:","FINTRAC","Details:","FINTRAC: Wing “Michael” Chan (PC: 244888) buy-in of $5000 on BJ5. POF: TD Bank receipt.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006124","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","BJ9",,,"Occurred:",07-Feb-2026   9:54 pm,"End Time:",,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:",,"Topic:","Table Fill","Details:","Table Fill: $25,100 at BJ9 by SO Santos","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006125","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Slot Zone","Created By:","sim.kaur","Sublocation:","Zone 5",,,"Occurred:",07-Feb-2026   9:55 pm,"End Time:",07-Feb-2026  22:00,"Camera/Monitor:","MON 1-4","Status:","Open","Duration:","0 Days 0 Hours 5 Minutes","Topic:","Jackpot","Details:","Jackpot at 05.01.04 for $6460, won by Mitchell Libratore.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006126","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Gaming Floor","Created By:","jason.macdonald","Sublocation:",,,,"Occurred:",07-Feb-2026   9:59 pm,"End Time:",07-Feb-2026  22:01,"Camera/Monitor:","220, MS1","Status:","Open","Duration:","0 Days 0 Hours 2 Minutes","Topic:","Requested Observation","Details:","Requested Observation: SRS Dante Whiteway taking a pill from the ledge near the Pit 1 ATMs that was found by F&B Sup Koraljka Matinjanin. Dante brought it to Post 1 and disposed of it in the yellow sharps bin.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006127","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 1","Created By:","ndethe","Sublocation:","BJ 2",,,"Occurred:",07-Feb-2026  10:06 pm,"End Time:",,"Camera/Monitor:","MON 3-3, MON 3-4","Status:","Open","Duration:",,"Topic:","Table Fill","Details:","Table Fill: $6100 at BJ2 by SO Trent","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006128","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Gaming Floor","Created By:","sim.kaur","Sublocation:",,,,"Occurred:",07-Feb-2026  10:14 pm,"End Time:",07-Feb-2026  22:22,"Camera/Monitor:","481","Status:","Open","Duration:","0 Days 0 Hours 8 Minutes","Topic:","Other","Details:","ID Shots of Patrons entering via Post 2 after event upstairs @ 2214hrs.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006129","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Parking Lot","Created By:","sim.kaur","Sublocation:",,,,"Occurred:",07-Feb-2026  10:22 pm,"End Time:",07-Feb-2026  22:31,"Camera/Monitor:",,"Status:","Open","Duration:","0 Days 0 Hours 9 Minutes","Topic:","Parkade Scan","Details:","Parkade Scan @ 2222hrs","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006130","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Gaming Floor","Created By:","ndethe","Sublocation:",,,,"Occurred:",07-Feb-2026  10:23 pm,"End Time:",07-Feb-2026  22:35,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:","0 Days 0 Hours 12 Minutes","Topic:","Pit Scan","Details:","ID Shots @ 2223hrs","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006132","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","jason.macdonald","Incident Created","Location:","Gaming Floor","Created By:","jason.macdonald","Sublocation:",,,,"Occurred:",07-Feb-2026  10:25 pm,"End Time:",07-Feb-2026  22:39,"Camera/Monitor:","289,284, MS1","Status:","Open","Duration:","0 Days 0 Hours 14 Minutes","Topic:","PPA Issued/Violation","Details:","PPA Issued: Security Supervisor Sean Howell, Security Relief Supervisor Dante Whiteway and Security Officers Trent Price, Lindy Brunelle approached PPA#2026-010 at the ATMs near the May Garden restaurant. The male had not been issued his PPA from the 10th of January. It was presented to him and he was removed from property. A review showed the male giving ID at Post 2 at 2202hrs and SS Sean was informed for identification purposes.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006133","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 1","Created By:","ndethe","Sublocation:","BJ 4",,,"Occurred:",07-Feb-2026  10:39 pm,"End Time:",,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:",,"Topic:","Table Fill","Details:","Table Fill: $10,990 at BJ4 by SO Trent","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006134","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","BJ10",,,"Occurred:",07-Feb-2026  10:44 pm,"End Time:",,"Camera/Monitor:","MON 3-3","Status:","Open","Duration:",,"Topic:","Removal","Details:","Removal: SRS Dante Whiteway removing 1xUM from BJ10, Spot 3 due to behavior towards the staff. Picture saved as UM07Feb26(8).","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006135","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Pit 3","Created By:","sim.kaur","Sublocation:","RB 2",,,"Occurred:",07-Feb-2026  10:47 pm,"End Time:",07-Feb-2026  23:08,"Camera/Monitor:","45","Status:","Open","Duration:","0 Days 0 Hours 21 Minutes","Topic:","Observation","Details:","Observation: Dealers (Gabriel Lynch/ Nicholas Maheu) on RB2.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006140","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Slot Zone","Created By:","sim.kaur","Sublocation:","Zone 2",,,"Occurred:",07-Feb-2026  11:03 pm,"End Time:",07-Feb-2026  23:08,"Camera/Monitor:","MON 1-4","Status:","Open","Duration:","0 Days 0 Hours 5 Minutes","Topic:","Jackpot","Details:","Jackpot at 02.09.03 for $8219.87, won by Brenda Gillie.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006141","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","BJ8",,,"Occurred:",07-Feb-2026  11:07 pm,"End Time:",,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:",,"Topic:","Card Preparation","Details:","Shuffle and Sort at BJ8","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006143","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Gaming Floor","Created By:","jason.macdonald","Sublocation:","3Sixty",,,"Occurred:",07-Feb-2026  11:26 pm,"End Time:",07-Feb-2026  23:30,"Camera/Monitor:","457,277","Status:","Open","Duration:","0 Days 0 Hours 4 Minutes","Topic:","Requested Observation","Details:","Requested Observation: SRS Dante Whiteway and SO Kulwinder Ghotra approached a male for assessment at the 3Sixty bar. His partner stated they were already leaving and the couple left on foot through the pedway.","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006144","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","UTH2",,,"Occurred:",07-Feb-2026  11:34 pm,"End Time:",,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:",,"Topic:","Table Fill","Details:","Table Fill: $29,250 at UTH2 by SO Trent","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 7/2026  Saturday","Log #:","DL20260006145","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Slot Zone","Created By:","sim.kaur","Sublocation:","Zone 3",,,"Occurred:",07-Feb-2026  11:58 pm,"End Time:",08-Feb-2026   0:02,"Camera/Monitor:","MON 1-4","Status:","Open","Duration:","0 Days 0 Hours 4 Minutes","Topic:","Jackpot","Details:","Jackpot at 03.08.01 for $10707.62, won by Christina Mccann. Saved to LJP2026- 51","Daily total:","61","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006148","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","BJ8",,,"Occurred:",08-Feb-2026  12:00 am,"End Time:",,"Camera/Monitor:","47","Status:","Open","Duration:",,"Topic:","Card Preparation","Details:","Shuffling and Sorting on BJ8","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006149","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Surveillance","Created By:","ndethe","Sublocation:",,,,"Occurred:",08-Feb-2026  12:01 am,"End Time:",08-Feb-2026   0:08,"Camera/Monitor:","All","Status:","Open","Duration:","0 Days 0 Hours 7 Minutes","Topic:","Camera check","Details:","All ok","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006152","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Pit 1","Created By:","jason.macdonald","Sublocation:","UTH1",,,"Occurred:",08-Feb-2026  12:01 am,"End Time:",08-Feb-2026   0:06,"Camera/Monitor:","MS1","Status:","Open","Duration:","0 Days 0 Hours 5 Minutes","Topic:","Table Fill","Details:","UTH1, $7040
BJ5, $8050 by SO Kulwinder Ghotra","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006153","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Parking Lot","Created By:","jason.macdonald","Sublocation:",,,,"Occurred:",08-Feb-2026  12:10 am,"End Time:",08-Feb-2026   0:21,"Camera/Monitor:","MS1","Status:","Open","Duration:","0 Days 0 Hours 11 Minutes","Topic:","Parkade Scan","Details:","Parkade Scan @ 0011hrs","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006155","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Gaming Floor","Created By:","sim.kaur","Sublocation:",,,,"Occurred:",08-Feb-2026  12:19 am,"End Time:",08-Feb-2026   0:32,"Camera/Monitor:",,"Status:","Open","Duration:","0 Days 0 Hours 13 Minutes","Topic:","Pit Scan","Details:","ID Shots @ 0019hrs","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006156","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 3","Created By:","ndethe","Sublocation:","RB 2",,,"Occurred:",08-Feb-2026  12:31 am,"End Time:",08-Feb-2026   0:51,"Camera/Monitor:","45","Status:","Open","Duration:","0 Days 0 Hours 20 Minutes","Topic:","Observation","Details:","Observation: Dealers (James Cameron/Eunelyn Arnoco) at RB2","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006157","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 1","Created By:","ndethe","Sublocation:","BJ6",,,"Occurred:",08-Feb-2026  12:32 am,"End Time:",,"Camera/Monitor:","MON 3-2, MON 3-3","Status:","Open","Duration:",,"Topic:","Table Fill","Details:","Table Fill: $14,500 at BJ6 by SO Kulwinder","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006159","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","ndethe",,"Location:","Cage","Created By:","ndethe","Sublocation:",,,,"Occurred:",08-Feb-2026  12:54 am,"End Time:",08-Feb-2026   0:58,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:","0 Days 0 Hours 4 Minutes","Topic:","Security Escort","Details:","SO Ashishdeep and CSup Kwame","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006162","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Cage","Created By:","jason.macdonald","Sublocation:",,,,"Occurred:",08-Feb-2026   1:00 am,"End Time:",08-Feb-2026   1:03,"Camera/Monitor:","MS1","Status:","Open","Duration:","0 Days 0 Hours 3 Minutes","Topic:","Security Escort","Details:","CS Kwame and SO Kulwinder","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006163","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Pit 3","Created By:","sim.kaur","Sublocation:","BJ8",,,"Occurred:",08-Feb-2026   1:05 am,"End Time:",,"Camera/Monitor:",,"Status:","Open","Duration:",,"Topic:","Card Preparation","Details:","Sorting on BJ8","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006164","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Pit 3","Created By:","sim.kaur","Sublocation:","UTH2",,,"Occurred:",08-Feb-2026   1:08 am,"End Time:",08-Feb-2026   1:37,"Camera/Monitor:","MON 1-4","Status:","Open","Duration:","0 Days 0 Hours 29 Minutes","Topic:","Straight Flush","Details:","Straight Flush: UTH2, spot 3, Purple deck, 6-10 of diamonds, DQ, $3300 ($1250 Blind, $2000 Trips, $25 play & $25 ante) won by Phung Huyen (PC #518699). Reviewed back to previous like coloured round with nothing suspicious observed. Saved to TG2026-22.","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006166","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Pit 1","Created By:","ndethe","Sublocation:","BJ 5",,,"Occurred:",08-Feb-2026   1:12 am,"End Time:",,"Camera/Monitor:","18, 13","Status:","Open","Duration:",,"Topic:","Requested Observation","Details:","Requested Observation: SS Sean Howell speaking with 1xUM at Spot 1, BJ5","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006167","Department:","Surveillance",,"Property:","CNS Halifax","Owner:","jason.macdonald",,"Location:","Back of House","Created By:","jason.macdonald","Sublocation:","Receiving",,,"Occurred:",08-Feb-2026   1:12 am,"End Time:",08-Feb-2026   1:19,"Camera/Monitor:","MS1","Status:","Open","Duration:","0 Days 0 Hours 7 Minutes","Topic:","Information","Details:","SRS Dante Whiteway stated there was a carbon monoxide alarm sounding in the loading bay area and live coverage was initiated. SS Sean Howell joined him and silenced the alarm, raising the bay doors for a few minutes.","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006172","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","ndethe",,"Location:","Back of House","Created By:","ndethe","Sublocation:","Interview Room",,,"Occurred:",08-Feb-2026   1:58 am,"End Time:",08-Feb-2026   2:23,"Camera/Monitor:","MON 3-4","Status:","Open","Duration:","0 Days 0 Hours 25 Minutes","Topic:","Self-Exclusion Application","Details:","Self-Exclusion Application: New VSE #2493 Gabriel Stieh with Security Relief Supervisor Dante Whiteway, INT2026-05.","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
,,,,,,,,,,,,,,"Daily Log Detailed List Report","2/ 8/2026  Sunday","Log #:","DL20260006173","Department:","Surveillance","High Priority","Property:","CNS Halifax","Owner:","sim.kaur",,"Location:","Cage","Created By:","sim.kaur","Sublocation:","FW 1",,,"Occurred:",08-Feb-2026   1:53 am,"End Time:",08-Feb-2026   2:00,"Camera/Monitor:","MON 1-4","Status:","Open","Duration:","0 Days 0 Hours 7 Minutes","Topic:","Surveillance Initiated Review","Details:","Surveillance Initiated Review: After Cage Supervisor Ivonne advised that a guest handed her a 1x4100 bill that was found in front of FW1 on the ground. Surveillance Initiated a Review and noted that a known guest named Kevin Lin (No PC card) happened to drop it at around 1:43 hours and left property right after. Cage Supervisor was advised.","Daily total:","57","Grand total:","118","Printed:  2/ 8/2026 	13:54:19	","Page 1 / 1 "
